"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"838590529478635520","","","2017-03-06 03:22:17 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","VPS商家开始价格战，Vultr也降价了。为了节省开支，我把主机降级了。","","","",""
"836933891600441345","","","2017-03-01 13:39:23 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","网络收藏夹比较来比较去，感觉还是favii（https://t.co/dEqkMukLGU）好用，简捷、明了，不胡里花哨！ https://t.co/bxA6J9Cuqy","","","","http://www.favii.cn/,http://fb.me/3BjbWOwn6"
"836925485946830848","","","2017-03-01 13:05:59 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","推荐两个https图床，实测好用！https://t.co/etdnqkpqRH 和 https://t.co/0LjZYGsi59 。","","","","https://postimage.io/,https://www.tuchuang001.com/"
"835100373706657797","","","2017-02-24 12:13:39 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","今天又是折腾了一天社交软件，最后确定以 Facebook 为中心，同步至 Twitter 。同时个人博客日志自动同步至 Facebook 。关于Facebook 的状态信息备份至个人博客的事，下来再慢慢研究！—在韶關曲江區 ·... https://t.co/E5l4l4Qv7P","","","","http://fb.me/Zwb0RPte"
"834643407674892289","","","2017-02-23 05:57:49 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","上联：若不撇开终是苦
下联：各自捺住即成名
横批：撇捺人生 https://t.co/S48LPIcF0U","","","","https://twitter.com/litanid/status/834643407674892289/photo/1"
"834382245737615361","","","2017-02-22 12:40:04 +0000","<a href=""https://www.yiwan.pro"" rel=""nofollow"">YiwanWpToTw</a>","New post: 春节海南环岛自驾六日游  女王早就计划春节自驾海南旅游，这个春节正好合适，于是出行。1 From https://t.co/aFv5l3ndeL","","","","http://www.yiwan.pro/?p=307"
"833961152891662336","","","2017-02-21 08:46:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","惊闻linode推出了5美元一月的VPS，赶紧注册了一个。","","","",""
"833960938688520192","","","2017-02-21 08:45:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","前几天偶然发现，工行信用卡的额度竟然涨成了以前的6倍，大妈还是比较给力啊。倒是广发，从不见主动提额，一开始还天天受到95508的电话骚扰。","","","",""
"832895862309220353","","","2017-02-18 10:13:42 +0000","<a href=""https://www.yiwan.pro"" rel=""nofollow"">YiwanWpToTw</a>","This is a test of WP to Twitter. https://t.co/a4IjBXUg5y (5272044)","","","","http://www.yiwan.pro"
"831350899817590784","","","2017-02-14 03:54:34 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","https://t.co/3ZOES4tDF4","","","","https://twitter.com/litanid/status/831350899817590784/photo/1"
"830713251642044416","","","2017-02-12 09:40:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","这两天专注研究导出tweets到博客成单独一篇日志，搜索半天也是无果，只怪自己知识能力有限，下一步再好好学习twitter API和PHP。","","","",""
"830618064576139265","","","2017-02-12 03:22:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","现在导出个推文到博客咋就这么难呢，遥想以前嘀咕多方便，可惜都关闭了，谁之过错。","","","",""
"830297821903360000","","","2017-02-11 06:10:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Facebook怎么回事，纯粹不让人用的节奏，没用几天又让身份认证，哪这么多事。","","","",""
"830039095581696001","","","2017-02-10 13:01:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","这几天天气有点反常，太冷。看新闻，得知美国东北也是，前几天十六七度，转眼间就是零下十几度。","","","",""
"830038701161934849","","","2017-02-10 13:00:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","这几天，一直再寻找一种方法，可以把我的推文定期推送到我的博客中，比如说，一个月或者一个星期或者推文达到一定数量如30条就打包推送到博客中当作一篇日志，就像以前嘀咕当中的打嘀功能。有哪位大人可以推荐一下？","","","",""
"829877716279128065","","1580781","2017-02-10 02:20:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ruanyf 这段时间正苦于寻找备份推文到博客的方法，得贵文（https://t.co/FDcura6DSS）受益匪浅。","","","","https://tumutanzi.com/archives/12991"
"828989713189007361","","","2017-02-07 15:32:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","无数次惨痛教训证明：绝对不能跟女人讲道理！","","","",""
"828874500443762688","","","2017-02-07 07:54:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A Dark Room https://t.co/boN9viIlYJ","","","","http://adarkroom.doublespeakgames.com"
"824901879536553984","824897217957761024","2786701","2017-01-27 08:48:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@williamlong 这应该很性福才是！","","","",""
"823517817873936384","","","2017-01-23 13:08:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","我的facebook帐号终于找回来了！！","","","",""
"823362382579666945","816959096884629504","119609847","2017-01-23 02:51:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@aoi_sola 敬爱的老师，要注意身体啊！","","","",""
"823361022580752384","823189489950474240","74064214","2017-01-23 02:45:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mathwuyue @mranti 良心审稿","","","",""
"823360297947697152","823164345769041920","16051594","2017-01-23 02:42:46 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HowardSu @mranti 背后肯定被贴字条了吧，写着我是程序猿。","","","",""
"792349149756743682","","","2016-10-29 12:55:33 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","天气终于变冷了点，这下可以入秋了吧，但我还一直穿短袖短裤，应该可以坚持到11月。曾记得往年沟里都已经下过好多场雪了。","","","",""
"788626136913813504","","","2016-10-19 06:21:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I just deployed a high performance cloud server on https://t.co/PpuJIq0zkY ! #ILoveVultr #Cloud https://t.co/7jMZoi6q61","","","","http://Vultr.com,http://goo.gl/ZLou61"
"742885024924454912","","","2016-06-15 01:02:46 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","在网上想得到正确答案的最快方法不是提问题，而是发布一个错误的答案。网民们纠错的速度比回答问题的速度快得多，这叫做戈德温定律。","","","",""
"742545808080265216","","","2016-06-14 02:34:51 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","宝宝心里苦，但没法说。","","","",""
"697615702598029312","679296606307414016","586198694","2016-02-11 02:58:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@catLin0 @mranti 喜欢这个小妹妹！","","","",""
"687306910974922752","","","2016-01-13 16:15:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","生活很烦，很累！","","","",""
"679101627811258376","","","2015-12-22 00:50:19 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","小时候印象最深刻的就是夏天到田间地头抓这个来烤着吃！ https://t.co/VYApeAnUjq","","","","https://twitter.com/litanid/status/679101627811258376/photo/1"
"675184541171064833","","","2015-12-11 05:25:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","&lt;cp&gt;死刑的真正意义不是杀人偿命，而是给受害人一个交代，也给他自己一个交代，让他知道，其实被害人的生命跟他自己的一样宝贵。&lt;/cp&gt;","","","",""
"674603716264226817","674469889646592000","3299632876","2015-12-09 14:57:14 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Yamadayuyu 是个美女","","","",""
"658546554832228353","","","2015-10-26 07:31:48 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","随着年龄增大，加上经历了很多事情，越来越不想评论，越来越不想说话。","","","",""
"658545734480859136","","","2015-10-26 07:28:32 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @williamlong: 【免费图片素材网站LibreStock】可以快速搜索几乎所有高质量图片的网站，收录的网站使用CC0授权，无论是个人使用，或者套用到商业开发项目，甚至要直接后制或重制图片，都在许可的范围。","658491696821444608","2786701","2015-10-26 03:53:49 +0000",""
"658545654847795200","658491696821444608","2786701","2015-10-26 07:28:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@williamlong 马克","","","",""
"658540991071186944","658523195163607041","21732054","2015-10-26 07:09:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@tixiang 那不是风景正好！","","","",""
"658540430208839680","657527503632908288","2786701","2015-10-26 07:07:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@williamlong 辛苦啦！我虽不是搞it，但也兴趣熟悉，想当年天天给别人修电脑装系统日子也过得苦，又没法说。","","","",""
"658539358148952064","657020978510217216","3299632876","2015-10-26 07:03:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Yamadayuyu @mranti 这妹纸很清秀！","","","",""
"656731469709221888","656661113065508864","232201624","2015-10-21 07:19:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fangshimin 按我所学法律知识，这真不能反诉，只能另案起诉，法院才有可能合并审理。法院走程序很麻烦。","","","",""
"656728900647653377","656704616181067776","21732054","2015-10-21 07:09:06 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@tixiang 是湖建的吧，哈哈","","","",""
"606654204606705664","606634704410787840","232201624","2015-06-05 02:50:08 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fangshimin 方大侠是到了美国生活？","","","",""
"602678526785953792","602675767957327874","232201624","2015-05-25 03:32:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fangshimin @PlatoSailing 有安全带我就寄，为了自己安全！","","","",""
"573017664672538624","573012837771161600","2786701","2015-03-04 07:10:32 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@williamlong 闲的蛋疼就会恢复！","","","",""
"572785088754135040","","","2015-03-03 15:46:21 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","近期，电影《五十度灰》热映，以尺度大、SM重口味博人眼球。今天耐着性子，终于快进看完。全剧剧情老套、沉闷、乏味、单调、空洞，让人昏昏欲睡，实乃垃圾之作，难怪在日本遭受冷落，强烈建议诸位不要看，浪费时间。《五十度灰》给予我的启示：不要把自己的愉悦建立在别人的痛苦之上。","","","",""
"533163079089926144","533024340539756545","7782442","2014-11-14 07:42:38 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@christinelu @mranti hello 美女！","","","",""
"531832172496175104","531822022393729024","119609847","2014-11-10 15:34:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@aoi_sola 空空 so beatiful!","","","",""
"530198958576922625","530057580563816448","119609847","2014-11-06 03:24:17 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@aoi_sola @kanikan7 空空的这句日语我看懂了！谢谢当年的日语mm老师。","","","",""
"529802937510289409","529669676331057154","791197","2014-11-05 01:10:38 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@bbcchinese 我勒个去，英国学生能听懂吗？","","","",""
"529801319985328130","529796662470799361","28148677","2014-11-05 01:04:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@alan_blake 这妹子最近天马行空！","","","",""
"528014663397548032","527845428654383104","21732054","2014-10-31 02:44:40 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@tixiang 进学校官方网站找。","","","",""
"528014218218323968","527861661831426048","28148677","2014-10-31 02:42:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@alan_blake 嘛问题？看下我能否解决！","","","",""
"528013793180147712","527907535156551680","791197","2014-10-31 02:41:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@bbcchinese He s 1 or 0?","","","",""
"528013092500680705","527990948647944192","2786701","2014-10-31 02:38:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@williamlong 没法，实不实行一个样，有钱的没钱的该生生，中间阶层放开生也没多少人想生。","","","",""
"527354010315943936","527290113059860482","46574977","2014-10-29 06:59:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ChineseWSJ 我只能说：图样图森破！","","","",""
"527352721783812096","527319422940114944","21732054","2014-10-29 06:54:21 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@tixiang 难道这就是所谓的强迫症？","","","",""
"526550600234725376","517504400680435712","121908437","2014-10-27 01:47:00 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@tualatrix @mranti 顶你！","","","",""
"526149584435683329","526021102024544256","28148677","2014-10-25 23:13:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@alan_blake 特么啥人都有。","","","",""
"526149228528009216","526024685729763330","232201624","2014-10-25 23:12:06 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fangshimin 发现老方果真是高手，名头不是盖的。","","","",""
"525556830760493057","525512338560913408","828742454","2014-10-24 07:58:07 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@krungy21 nihao.韩国妹妹！","","","",""
"525554756299661312","525498609039454209","119609847","2014-10-24 07:49:52 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@aoi_sola 为了空姐，我准备学好日语！","","","",""
"525554431987683328","525502987418869760","28148677","2014-10-24 07:48:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@alan_blake 一米八，这是女神的节奏！","","","",""
"525554113254154240","","","2014-10-24 07:47:19 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @songma: 实践证明，骂周小平已经成为彻底注销中国社交媒体账号的最快最省力方法。RT @beidaijin: @北京厨子 因骂周小平被新浪注销账号","525511453348864000","51772613","2014-10-24 04:57:48 +0000",""
"525553778229932032","525516626355949568","232201624","2014-10-24 07:45:59 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fangshimin 群众的眼睛是雪亮的，越掩饰越露馅！","","","",""
"525551360247218176","525544390517723136","232201624","2014-10-24 07:36:23 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fangshimin 看着不太吉祥啊！","","","",""
"525487600711110656","525480021918359552","791197","2014-10-24 03:23:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@bbcchinese 搞笑，共产党去参选，他是老大，其他都是小弟。","","","",""
"525183951493545985","525181467781914624","791197","2014-10-23 07:16:26 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@bbcchinese 梁振英说话太实在，不适合当领导，得要学些艺术，照此发展，下届他百分百没希望。","","","",""
"525180293024452608","525120091185098755","232201624","2014-10-23 07:01:53 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fangshimin @mranti 老方啊，小心查水表！","","","",""
"525178323865849856","525116851093655552","51772613","2014-10-23 06:54:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@songma @mranti 真这样搞得话，facebook只有亏本的份！","","","",""
"525176702037540864","525135512869543936","2786701","2014-10-23 06:47:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@williamlong 老方跳得忒厉害了！","","","",""
"525176047667384321","525145677630681089","74418756","2014-10-23 06:45:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@tomgrundy 年轻人不知死活！","","","",""
"525175163399049217","525149031555543040","791197","2014-10-23 06:41:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@bbcchinese 这是在向美国示好！","","","",""
"525174085962063873","","","2014-10-23 06:37:14 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @aoi_sola: 中国には全くデザインの異なるレッドブルがあるんだが、
左は右よりタウリンが3倍。
右は左よりカフェインが3倍(と言っても日本のより少ない)。

日本のレッドブルには薬事法の関係でタウリンが含まれてないんだって。 http://t.co/Gh8ZXiE…","525171883113598976","119609847","2014-10-23 06:28:28 +0000","https://twitter.com/aoi_sola/status/525171883113598976/photo/1"
"525173668272287744","","","2014-10-23 06:35:34 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","what's this?","","","",""
"524942858843729920","524851888039026688","27284203","2014-10-22 15:18:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JeromeTaylor @mranti @johnnygurkha OMG,my great Kim III!","","","",""
"524940173746769921","524876005584822272","119609847","2014-10-22 15:07:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@aoi_sola 空姐现在都忙什么？","","","",""
